LSOA11CD,primary_code,primary_type,COA,ACS,OPS,WIC,WAL,GRQ,URB,DIS,DRN,CRN,DUN,LOU,DIU,REU,OUT,MEU,HDU
E01021077,ACS,Accessible suburbia,0,0.891780804,0,0,0,0,0.108219168,0,0,0,0,0,0,0,0,0,0
E01021124,URB,Urban buffer,0.001555426,0.044371484,0.157965345,0,0,0,0.796107753,0,0,0,0,0,0,0,0,0,0
E01021125,URB,Urban buffer,0.034221903,0.017474477,0,0,0,0,0.933945757,0,0,0,0,0,0,0,0,0,0
E01021146,COA,Countryside agriculture,0.659997845,0,0,0,0,0,0.34000221,0,0,0,0,0,0,0,0,0,0
E01021156,OPS,Open sprawl,0,0.041433403,0.797588303,0,0,0,0.028232201,0.132746086,0,0,0,0,0,0,0,0,0
E01021170,COA,Countryside agriculture,0.866147162,0,0,0,0,0,0.133852853,0,0,0,0,0,0,0,0,0,0
E01021177,DIS,Disconnected suburbia,0,0,0.253509245,0,0,0,0,0.746490719,0,0,0,0,0,0,0,0,0
E01021198,COA,Countryside agriculture,0.704900342,0,0,0,0,0,0.295099685,0,0,0,0,0,0,0,0,0,0
E01021238,URB,Urban buffer,0.183733702,0.194012233,0.055646911,0,0,0,0.566607149,0,0,0,0,0,0,0,0,0,0
E01021247,OPS,Open sprawl,0,0.178732013,0.809456866,0,0,0,0,0.011811124,0,0,0,0,0,0,0,0,0
E01021250,OPS,Open sprawl,0,0.417811227,0.581860015,0,0,0,0.000328756,0,0,0,0,0,0,0,0,0,0
E01021272,WAL,Warehouse/Park land,0,0,0,0,0.720492196,0,0,0.206051583,0.056389208,0,0.017067042,0,0,0,0,0,0
E01021302,DIS,Disconnected suburbia,0,0,0.025242638,0,0.406347599,0,0,0.568409785,0,0,0,0,0,0,0,0,0
E01021303,DIS,Disconnected suburbia,0,0,0.269336091,0,0,0,0,0.730663917,0,0,0,0,0,0,0,0,0
E01021327,DIS,Disconnected suburbia,0,0,0,0,0.091885243,0,0,0.908114769,0,0,0,0,0,0,0,0,0
E01021347,URB,Urban buffer,0.191291753,3.55E-09,0,0,0,0,0.808708245,0,0,0,0,0,0,0,0,0,0
E01021381,COA,Countryside agriculture,0.996589849,0,0,0,0,0,0.003410185,0,0,0,0,0,0,0,0,0,0
E01021383,URB,Urban buffer,0,0.000700755,0.101939938,0,0,0,0.897356903,2.43E-06,0,0,0,0,0,0,0,0,0
E01021384,OPS,Open sprawl,0,0.083340997,0.892645893,0,0,0,0.024013094,0,0,0,0,0,0,0,0,0,0
E01021397,COA,Countryside agriculture,0.865328291,0.008330466,0.013011768,0,0,0,0.11332946,0,0,0,0,0,0,0,0,0,0
E01021420,DIS,Disconnected suburbia,0,0,0.200959233,0,0.227583953,0,0.022686945,0.548769881,0,0,0,0,0,0,0,0,0
E01021482,ACS,Accessible suburbia,0,0.584540073,0.008095264,0,0,0,0.407364635,0,0,0,0,0,0,0,0,0,0
E01021501,OPS,Open sprawl,0,0.043327981,0.559267044,0,0.055005391,0,0.342399565,0,0,0,0,0,0,0,0,0,0
E01021506,OPS,Open sprawl,0,0.103664255,0.496174502,0,0,0,0,0.400161258,0,0,0,0,0,0,0,0,0
E01021555,URB,Urban buffer,0.333607428,0,0.007503969,0,0,0,0.656589495,0.002299092,0,0,0,0,0,0,0,0,0
E01021557,DIS,Disconnected suburbia,0,0.083980304,0.237863197,0,0,0,0.063981419,0.614175076,0,0,0,0,0,0,0,0,0
E01021575,OPS,Open sprawl,0,0.004987545,0.793108146,0,0,0,0,0.140925366,0.060978935,0,0,0,0,0,0,0,0
E01021582,DUN,Dense urban neighbourhoods,0,0,0,0,0,0.269812517,0,0,0.034906713,0.101083886,0.5941969,0,0,0,0,0,0
E01021585,DIS,Disconnected suburbia,0,0,0.023747482,0,0,0,0,0.976252552,0,0,0,0,0,0,0,0,0
E01021595,URB,Urban buffer,0.085791814,0.017934943,0.000243605,0,0,0,0.896029686,0,0,0,0,0,0,0,0,0,0
E01021642,OPS,Open sprawl,0,0.00450269,0.836434823,0,0.019040832,0,0,0,0.140021667,0,0,0,0,0,0,0,0
E01021652,ACS,Accessible suburbia,0,0.791889521,0.051193757,0,0,0.017730414,0,0,0.113821071,0.025365238,0,0,0,0,0,0,0
E01021659,COA,Countryside agriculture,0.90187014,0,0,0,0,0,0.098129924,0,0,0,0,0,0,0,0,0,0
E01021668,OPS,Open sprawl,0,0,1.000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01021698,DIS,Disconnected suburbia,0,0,0.421839447,0,0,0,0.141663234,0.436497291,0,0,0,0,0,0,0,0,0
E01021725,URB,Urban buffer,0.158133745,0.008491705,0,0,0,0,0.833374537,0,0,0,0,0,0,0,0,0,0
E01021727,URB,Urban buffer,0.24094233,0.318793309,0.001857146,0,0,0,0.438407242,0,0,0,0,0,0,0,0,0,0
E01021734,URB,Urban buffer,0,0.382799543,0.025301457,0,0,0,0.591723474,0,0,0,0,0,0,0,0,0,0
E01021740,ACS,Accessible suburbia,0,0.486122006,0.364006237,0,0,0,0.149871774,0,0,0,0,0,0,0,0,0,0
E01021749,URB,Urban buffer,0.030577232,0,4.80E-05,0,0.388498012,0,0.580876754,0,0,0,0,0,0,0,0,0,0
E01021760,URB,Urban buffer,0,0,0.02316512,0,0.011289016,0,0.929366042,0.03617979,0,0,0,0,0,0,0,0,0
E01021766,OPS,Open sprawl,0,0.246870068,0.287605098,0,0.264356379,0,0,0.201168437,0,0,0,0,0,0,0,0,0
E01021773,WAL,Warehouse/Park land,0,0,0,0,0.535842707,0,0,0.009803263,0.014418489,0.438312503,0.001622989,0,0,0,0,0,0
E01021774,URB,Urban buffer,0,0,0,0,0.494818859,0,0.505181156,0,0,0,0,0,0,0,0,0,0
E01021807,DIS,Disconnected suburbia,0,0,0.011361633,0,0.008790179,0,0,0.979848181,0,0,0,0,0,0,0,0,0
E01021865,WAL,Warehouse/Park land,0,0,0,0,0.57893721,0,0.421062782,0,0,0,0,0,0,0,0,0,0
E01021874,URB,Urban buffer,0.303992063,0,0,0,0,0,0.670426963,0,0,0,0,0,0,0,0,0,0
E01021878,OPS,Open sprawl,0,0.37056433,0.373257238,0,0,0,0.256178425,0,0,0,0,0,0,0,0,0,0
E01021892,URB,Urban buffer,0.314270635,0.004599983,0.012892038,0,0,0,0.65643754,0.011799805,0,0,0,0,0,0,0,0,0
E01021937,OPS,Open sprawl,0,0.341812112,0.493618203,0,0,0,0.146328215,0.018241448,0,0,0,0,0,0,0,0,0
E01021955,OPS,Open sprawl,0,0.130772964,0.69767673,0,0,0,0.171550327,0,0,0,0,0,0,0,0,0,0
E01021956,OPS,Open sprawl,0,0.184796882,0.594872251,0,0.001196434,0,0.219134425,0,0,0,0,0,0,0,0,0,0
E01021962,DIS,Disconnected suburbia,0,0.32386138,0,0,0,0,0,0.676138633,0,0,0,0,0,0,0,0,0
E01021971,COA,Countryside agriculture,0.73296861,0,9.35E-05,0,0.000124424,0,0.266813512,0,0,0,0,0,0,0,0,0,0
E01021981,URB,Urban buffer,0,0.161896955,0.048680869,0,0,0.000176153,0.713021077,0,0,0,0,0,0,0,0,0,0
E01021992,URB,Urban buffer,0.180294814,0,0,0,0,0,0.79405969,0,0,0,0,0,0,0,0,0,0
E01022009,URB,Urban buffer,0,0.000192737,0.435950246,0,0,0,0.539453218,0,0,0,0,0,0,0,0,0,0
E01022014,COA,Countryside agriculture,0.766307319,0.065316396,0.009965202,0,0,0,0.15841106,0,0,0,0,0,0,0,0,0,0
E01022027,GRQ,Gridded residential quarters,0,0.000222827,0,0,0,0.999777216,0,0,0,0,0,0,0,0,0,0,0
E01022034,ACS,Accessible suburbia,0,0.999999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01022052,COA,Countryside agriculture,0.507171913,0.000986977,0,0,0,0,0.491841084,0,0,0,0,0,0,0,0,0,0
E01022094,COA,Countryside agriculture,0.922465853,0,0,0,0,0,0.077272257,0.000261873,0,0,0,0,0,0,0,0,0
E01022113,OPS,Open sprawl,0,0.010575805,0.92161407,0,0,0,0.06171534,0.006094811,0,0,0,0,0,0,0,0,0
E01022114,URB,Urban buffer,0.092310648,2.64E-06,0.03934971,0,0,0,0.862822385,0.005514616,0,0,0,0,0,0,0,0,0
E01022116,DUN,Dense urban neighbourhoods,0,0,0,0,0,0.009031551,0,0.012213365,0.25533415,0.237091734,0.382836559,0.103492669,0,0,0,0,0
E01022120,WAL,Warehouse/Park land,0,0.065630621,0,0,0.59007343,0,0,0.34429593,0,0,0,0,0,0,0,0,0
E01022122,DIS,Disconnected suburbia,0,0,0.160354997,0,0.147992058,0,0.050858969,0.640793963,0,0,0,0,0,0,0,0,0
E01022133,ACS,Accessible suburbia,0,0.625197971,0.066323945,0,0,0,0,0.072262296,0.222280296,0.013935498,0,0,0,0,0,0,0
E01022148,ACS,Accessible suburbia,0,0.773902597,0.000336781,0,0.024850024,0,0,0.103226963,0,0.097683643,0,0,0,0,0,0,0
E01022151,DIS,Disconnected suburbia,0,0,0,0,0,0,0,0.477918373,0.314899167,0.071824418,0.135358033,0,0,0,0,0,0
E01022167,URB,Urban buffer,0,0.410815926,0.030646695,0,0,0,0.554760099,0.003777281,0,0,0,0,0,0,0,0,0
E01022198,WAL,Warehouse/Park land,0,0,0.047979153,0,0.445718026,0,0.354860481,0.151442288,0,0,0,0,0,0,0,0,0
E01022199,WAL,Warehouse/Park land,0,0,0,0,0.5883635,0,0.001639441,0.057803653,0.198354051,0,0.153839386,0,0,0,0,0,0
E01022200,DRN,Dense residential neighbourhoods,0,0,0,0,0.134395145,0,0,0.367763183,0.391863613,0,0.10597805,0,0,0,0,0,0
E01022217,URB,Urban buffer,0.034365832,0,0.103218255,0,0,0,0.542634884,0.319781035,0,0,0,0,0,0,0,0,0
E01022236,ACS,Accessible suburbia,0,0.686096736,0.00329566,0,0,0.146856855,0.163750761,0,0,0,0,0,0,0,0,0,0
E01022237,URB,Urban buffer,0,0.078540364,0.121274361,0,0,0.103079253,0.697106006,0,0,0,0,0,0,0,0,0,0
E01022262,OPS,Open sprawl,0,0,0.705521551,0,0,0,0.282540592,0.011937884,0,0,0,0,0,0,0,0,0
E01022264,URB,Urban buffer,0.4701702,0,0,0,0,0,0.529829803,0,0,0,0,0,0,0,0,0,0
E01022277,DIS,Disconnected suburbia,0,0.042002259,0.006685094,0,0,0,0.058110056,0.893202622,0,0,0,0,0,0,0,0,0
E01022294,GRQ,Gridded residential quarters,0,0.33836974,0,0,0,0.520803946,0,0.032481164,0,0.10834514,0,0,0,0,0,0,0
E01022314,OPS,Open sprawl,0,0.050373153,0.883517553,0,0,0,0.066109297,0,0,0,0,0,0,0,0,0,0
E01022340,DIS,Disconnected suburbia,0,0,0.203875594,0,0,0,0.116361093,0.679763297,0,0,0,0,0,0,0,0,0
E01022348,URB,Urban buffer,6.75E-05,0.002777742,0.065940308,0,0.038699915,0,0.840407015,0,0.035428772,0.005433438,0.011244788,5.44E-07,0,0,0,0,0
E01022350,URB,Urban buffer,0.043902418,0,0,0,0,0,0.956097596,0,0,0,0,0,0,0,0,0,0
E01022363,URB,Urban buffer,0.371710683,0,0.04926245,0,0,0,0.578603392,0.000423469,0,0,0,0,0,0,0,0,0
E01022365,OPS,Open sprawl,0,0,0.825289941,0,0,0,0.134840452,0.039869648,0,0,0,0,0,0,0,0,0
E01022380,COA,Countryside agriculture,0.840840551,0,0.002967148,0,0.000111389,0,0.154754712,0.001326173,0,0,0,0,0,0,0,0,0
E01022382,URB,Urban buffer,0.032913471,0,0,0,0,0,0.967086555,0,0,0,0,0,0,0,0,0,0
E01022393,URB,Urban buffer,0,0,0.012161617,0,0,0,0.987838395,0,0,0,0,0,0,0,0,0,0
E01022397,COA,Countryside agriculture,0.992529908,0,0,0,0,0,0.00747006,0,0,0,0,0,0,0,0,0,0
E01022402,URB,Urban buffer,0.040538466,0,0.441644016,0,0,0,0.517809672,7.83E-06,0,0,0,0,0,0,0,0,0
E01022420,COA,Countryside agriculture,0.597055877,0.001751487,0.000152696,0,0.00011768,0,0.40092225,0,0,0,0,0,0,0,0,0,0
E01022453,URB,Urban buffer,0.483304542,0,0,0,0,0,0.516695459,0,0,0,0,0,0,0,0,0,0
E01022500,COA,Countryside agriculture,0.938862371,0,0,0,0,0,0.061137656,0,0,0,0,0,0,0,0,0,0
E01022515,OPS,Open sprawl,0,0.20984241,0.480000467,0,0.211431814,0,0,0.098725338,0,0,0,0,0,0,0,0,0
E01022526,WAL,Warehouse/Park land,0,0.02449107,0.014881739,0,0.803490164,0,0,0,0.157137013,0,0,0,0,0,0,0,0
E01022532,COA,Countryside agriculture,0.781409623,0,0.00116169,0,0,0,0.217428688,0,0,0,0,0,0,0,0,0,0
E01022552,WAL,Warehouse/Park land,0,0.303381045,0.059657314,0,0.423019336,0,0,0,0.213942287,0,0,0,0,0,0,0,0
E01022574,DIS,Disconnected suburbia,0,0,0,0,0.012201977,0,0,0.98779801,0,0,0,0,0,0,0,0,0
E01022578,URB,Urban buffer,0,0.002515105,0.071574511,0,0.00070015,0,0.859148551,0.066061693,0,0,0,0,0,0,0,0,0
E01022610,URB,Urban buffer,0,0.010651118,0.127593993,0,0.004387998,0,0.85736688,0,0,0,0,0,0,0,0,0,0
E01022627,COA,Countryside agriculture,0.999954767,0,0,0,0,0,4.52E-05,0,0,0,0,0,0,0,0,0,0
E01022642,COA,Countryside agriculture,0.551307351,0,0.000725623,0,0,0,0.447966998,0,0,0,0,0,0,0,0,0,0
E01022677,URB,Urban buffer,0,0.011169414,0.302102804,0,0.118048371,0.016256266,0.519306961,0,0.029420234,0.003695997,0,0,0,0,0,0,0
E01022679,GRQ,Gridded residential quarters,0,0.006687142,0.214201752,0,0.018598436,0.375979191,0.050035748,0,0.26130459,0.073193137,0,0,0,0,0,0,0
E01022709,ACS,Accessible suburbia,0,0.995493732,0.004504521,0,0,0,1.73E-06,0,0,0,0,0,0,0,0,0,0
E01022714,OPS,Open sprawl,0,0.254966714,0.642485102,0,0,0,0.102548177,0,0,0,0,0,0,0,0,0,0
E01022730,OPS,Open sprawl,0,0,0.477641443,0,0,0,0.209454146,0.312904399,0,0,0,0,0,0,0,0,0
E01022731,OPS,Open sprawl,0,0,0.729550572,0,0,0,0.133866057,0.136583391,0,0,0,0,0,0,0,0,0
E01022745,URB,Urban buffer,0,0.219102912,0.032733586,0,0,0,0.735374093,0.006745731,0,0,0,0,0,0,0,0,0
E01022747,URB,Urban buffer,0,0.049208665,0.138414703,0,0,0,0.812376657,0,0,0,0,0,0,0,0,0,0
E01022805,DIS,Disconnected suburbia,0,0.011538047,0.342929485,0,0.12568512,0,0,0.519847368,0,0,0,0,0,0,0,0,0
E01022828,GRQ,Gridded residential quarters,0,0.143733953,0,0,0,0.517348036,0,0,0,0,0,0,0,0,0,0,0
E01022830,OPS,Open sprawl,0,0.115778035,0.797038964,0,0,0.013512706,0,0,0,0,0,0,0,0,0,0,0
E01022831,GRQ,Gridded residential quarters,0,0.42900206,0.000131173,0,0,0.570866755,0,0,0,0,0,0,0,0,0,0,0
E01022846,URB,Urban buffer,0.000425366,0,0.004028532,0,0.005162494,0,0.990383639,0,0,0,0,0,0,0,0,0,0
E01022848,OPS,Open sprawl,0,0.06251127,0.33958331,0,0.337917424,0,0.014701443,0.245286552,0,0,0,0,0,0,0,0,0
E01022872,OPS,Open sprawl,0,0.034508552,0.72941542,0,0,0,0.064458581,0.171617432,0,0,0,0,0,0,0,0,0
E01022926,OPS,Open sprawl,0,0.428408225,0.442481813,0,0,0,0.129109959,0,0,0,0,0,0,0,0,0,0
E01022929,OPS,Open sprawl,0,0.270028449,0.661050235,0,0,0,0.000864734,0,0,0,0,0,0,0,0,0,0
E01022958,ACS,Accessible suburbia,0,0.396009841,0.282220834,0,0,0,0.295039228,0.000366354,0,0,0,0,0,0,0,0,0
E01022960,OPS,Open sprawl,0,0,0.543256486,0,0.426058651,0,0,0.030684864,0,0,0,0,0,0,0,0,0
E01023028,URB,Urban buffer,0,0,0.238231027,0,0.287374865,0,0.433864728,0.038677291,0,0,0,0,0,0,0,0,0
E01023034,URB,Urban buffer,0.005509468,0.013616853,0.000204263,0,0,0,0.980669417,0,0,0,0,0,0,0,0,0,0
E01032545,URB,Urban buffer,0,0.284526937,0.054753064,0,0,0,0.660720006,0,0,0,0,0,0,0,0,0,0
E01032576,ACS,Accessible suburbia,0,0.648318737,0,0,0,0.351681252,0,0,0,0,0,0,0,0,0,0,0
E01032638,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999984,0,0,0
E01032738,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.033235527,0,0.939097511,0.027666983,0,0,0,0,0
E01032781,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0,1.000000032,0,0,0,0,0
E01032844,WAL,Warehouse/Park land,0,0,0.325961041,0,0.335281715,0,0.197850469,0.14090677,0,0,0,0,0,0,0,0,0
E01032851,WAL,Warehouse/Park land,0,0,0.391887027,0,0.458061856,0,0.150051148,0,0,0,0,0,0,0,0,0,0
E01032925,OPS,Open sprawl,0,0.018922636,0.914504379,0,0.010098751,0,0.053654339,0.002819915,0,0,0,0,0,0,0,0,0
E01032961,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.321100605,0.080521366,0.598378018,0,0,0,0,0,0
E01033005,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.027090476,0,0.656414167,0.316495362,0,0,0,0,0
E01033056,COA,Countryside agriculture,0.749731452,0,0.016320739,0,0,0,0.233947782,0,0,0,0,0,0,0,0,0,0
E01033079,COA,Countryside agriculture,0.914789504,0,0,0,0,0,0.085210534,0,0,0,0,0,0,0,0,0,0
E01033167,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.886372694,0.113627326,0,0,0,0,0
E01033197,WAL,Warehouse/Park land,0,0,0.020348736,0,0.668791336,0,0.15131588,0,0.042620216,0,0.116923845,0,0,0,0,0,0
E01033229,URB,Urban buffer,0.310180089,0,0.02376828,0,0,0,0.624023036,0,0,0,0,0,0,0,0,0,0
E01033285,DUN,Dense urban neighbourhoods,0,0,0,0,0.000221029,0,0,0,0.078655153,0,0.921123798,0,0,0,0,0,0
E01033376,OPS,Open sprawl,0,0,0.935140176,0,0,0,0.064859825,0,0,0,0,0,0,0,0,0,0
E01033384,LOU,Local urbanity,0,0,0,0,0,0,0,0,0,0,0.204131052,0.795868989,0,0,0,0,0
E01033417,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0.042268507,0,0.932077962,0.025653527,0,0,0,0,0
E01033465,OPS,Open sprawl,0,0,0.478110003,0,0,0,0.195809104,0.326080868,0,0,0,0,0,0,0,0,0
E01033468,DUN,Dense urban neighbourhoods,0,0,0,0,0.231528875,0,0,0,0.157085602,0,0.365452868,0.207667157,0,0.001122896,0,0,0
E01033476,COA,Countryside agriculture,0.603532411,0,0,0,0,0,0.396467547,0,0,0,0,0,0,0,0,0,0
E01033543,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0.045940264,0.087891926,0,0.866167782,0,0,0
E01033587,DUN,Dense urban neighbourhoods,0,0,0,0,0.035382487,0,0,0,0,0,0.898480335,0.066137169,0,0,0,0,0
E01033599,REU,Regional urbanity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999904919,0,9.51E-05,0
E01033641,DRN,Dense residential neighbourhoods,0,0,0,0,0,0,0,0,0.685464906,0,0.314535086,0,0,0,0,0,0
E01033705,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.834572784,0.165427175,0,0,0,0,0
E01033710,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.949729265,0.050270708,0,0,0,0,0
E01033745,WAL,Warehouse/Park land,0,0,0,0,0.569233946,0,0,0,0.033779107,0,0.396986957,0,0,0,0,0,0
E01033756,REU,Regional urbanity,0,0,0,0,0.192150051,0,0,0,0.011736188,0,0.186003507,0.250775004,0,0.359335254,0,0,0
E01033766,DUN,Dense urban neighbourhoods,0,0,0,0,0,0,0,0,0,0,0.997907154,0.002092875,0,0,0,0,0
E01023081,URB,Urban buffer,0,0,0.359792311,0,0,0,0.475383292,0.164824399,0,0,0,0,0,0,0,0,0
E01023096,ACS,Accessible suburbia,0,0.523359833,0.467359007,0,0,0,0.009281202,0,0,0,0,0,0,0,0,0,0
E01023098,OPS,Open sprawl,0,0.396520779,0.602756309,0,0.000722897,0,0,0,0,0,0,0,0,0,0,0,0
E01023105,DIS,Disconnected suburbia,0,0,0.403878521,0,0,0,0,0.596121474,0,0,0,0,0,0,0,0,0
E01023108,OPS,Open sprawl,0,0,0.847876192,0,0.108296107,0,0.019075445,0.024752234,0,0,0,0,0,0,0,0,0
E01023133,URB,Urban buffer,0,0,0.284344315,0,0,0,0.715107757,0.000547924,0,0,0,0,0,0,0,0,0
E01023152,URB,Urban buffer,0.353074826,0,0.195676977,0,0,0,0.451074014,0,0,0,0,0,0,0,0,0,0
E01023220,COA,Countryside agriculture,0.532372046,0,0.01932162,0,0,0,0.448306356,0,0,0,0,0,0,0,0,0,0
E01023232,URB,Urban buffer,0.328580634,0.004959171,0.00626791,0,0.003234644,0.00043723,0.656520438,0,0,0,0,0,0,0,0,0,0
E01023239,URB,Urban buffer,0,0,0.073539072,0,0,0,0.926460909,0,0,0,0,0,0,0,0,0,0
E01023260,DIS,Disconnected suburbia,0,0.289319492,0.320319533,0,0,0,0,0.390360972,0,0,0,0,0,0,0,0,0
E01023269,URB,Urban buffer,0,4.54E-06,0.184937463,0,0,0,0.773384656,0.031494585,0.010178733,0,0,0,0,0,0,0,0
E01023274,COA,Countryside agriculture,0.693818065,0,0.00078116,0,3.32E-05,0,0.305367579,0,0,0,0,0,0,0,0,0,0
E01023298,ACS,Accessible suburbia,0,0.619100928,0.358439248,0,0,0,0,0.022459859,0,0,0,0,0,0,0,0,0
E01023306,URB,Urban buffer,0,0,0.437690635,0,0,0,0.490773897,0.07153546,0,0,0,0,0,0,0,0,0
E01023307,URB,Urban buffer,0.025211876,0,0.293823074,0,0,0,0.680965065,0,0,0,0,0,0,0,0,0,0
E01023326,DIS,Disconnected suburbia,0,0,0.053917076,0,0,0,0,0.946082893,0,0,0,0,0,0,0,0,0
E01023331,ACS,Accessible suburbia,0,0.28171789,0.080245443,0,0.222440378,0,0,0.170663756,0.244932571,0,0,0,0,0,0,0,0
E01023334,OPS,Open sprawl,0,0,0.999999978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01023351,DIS,Disconnected suburbia,0,0,0.025980444,0,0.050876968,0,0,0.923142605,0,0,0,0,0,0,0,0,0
E01023358,WAL,Warehouse/Park land,0,0,0,0,1.000000027,0,0,0,0,0,0,0,0,0,0,0,0
E01023370,ACS,Accessible suburbia,0,0.361641556,0.278145223,0,0,0,0,0.360213228,0,0,0,0,0,0,0,0,0
E01023374,COA,Countryside agriculture,0.771642208,0,0,0,0.001502333,0,0.217447452,0.009408026,0,0,0,0,0,0,0,0,0
E01023415,WAL,Warehouse/Park land,0,0,0,0,0.788407968,0,0.208350641,0.003241365,0,0,0,0,0,0,0,0,0
E01023433,COA,Countryside agriculture,0.484314169,0,0,0,0.122324028,0,0.390896389,0.002465433,0,0,0,0,0,0,0,0,0
E01023436,DIS,Disconnected suburbia,0,0,0.082357336,0,0.01060858,0,0.378502546,0.528531525,0,0,0,0,0,0,0,0,0
E01023464,URB,Urban buffer,0.240682341,0,0.036179102,0,0,0,0.723138565,0,0,0,0,0,0,0,0,0,0
E01023467,URB,Urban buffer,0.139431416,0,0,0,0.010615392,0,0.849953218,0,0,0,0,0,0,0,0,0,0
E01023487,URB,Urban buffer,0,0,0.378723894,0,0.141391321,0,0.479884789,0,0,0,0,0,0,0,0,0,0
E01023495,COA,Countryside agriculture,0.999999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01023513,URB,Urban buffer,0,0,0.122037426,0,0,0,0.816542044,0.061420556,0,0,0,0,0,0,0,0,0
E01023525,URB,Urban buffer,0,0.06725998,0.129803964,0,0.001360004,0,0.793965158,0.007610868,0,0,0,0,0,0,0,0,0
E01023533,WAL,Warehouse/Park land,0,0,0,0,1.000000029,0,0,0,0,0,0,0,0,0,0,0,0
E01023537,WAL,Warehouse/Park land,0,0,0,0,0.84471583,0,0,0.139560683,0.011531565,0.004191929,0,0,0,0,0,0,0
E01023562,WAL,Warehouse/Park land,0,0.061680693,0,0,0.87856066,0,0.000628275,0.059130376,0,0,0,0,0,0,0,0,0
E01023569,URB,Urban buffer,0,0.196912193,0,0,0,0,0.803087798,0,0,0,0,0,0,0,0,0,0
E01023574,URB,Urban buffer,0,0.077829443,0.011457404,0,0.008401076,0,0.888924245,0.01338786,0,0,0,0,0,0,0,0,0
E01023598,COA,Countryside agriculture,0.924184927,0,0,0,0,0,0.075815103,0,0,0,0,0,0,0,0,0,0
E01023616,OPS,Open sprawl,0,0.000816907,0.525051193,0,0.007589447,0,0.208799132,0.047517179,0.210226142,0,0,0,0,0,0,0,0
E01023679,URB,Urban buffer,0.032090826,0,0,0,0.153908519,0,0.814000673,0,0,0,0,0,0,0,0,0,0
E01023743,WAL,Warehouse/Park land,0,0,0.00435688,0,0.771996578,0,0,0.111033346,0.093008903,0,0.019604291,0,0,0,0,0,0
E01023753,OPS,Open sprawl,0,0,0.358662108,0,0,0,0.351954534,0.289383378,0,0,0,0,0,0,0,0,0
E01023754,DIS,Disconnected suburbia,0,0,0.000842759,0,0,0,0,0.999157222,0,0,0,0,0,0,0,0,0
E01023759,DIS,Disconnected suburbia,0,0,0.122613909,0,0.030776204,0,0,0.84660986,0,0,0,0,0,0,0,0,0
E01023766,WAL,Warehouse/Park land,0,0,0.000108036,0,0.590648436,0,0,0.409243546,0,0,0,0,0,0,0,0,0
E01023784,DIS,Disconnected suburbia,0,0,0.015265535,0,0.051592815,0,0,0.933141638,0,0,0,0,0,0,0,0,0
E01023785,DIS,Disconnected suburbia,0,0,0.058656922,0,0.059599129,0,0.090152336,0.791591593,0,0,0,0,0,0,0,0,0
E01023791,WAL,Warehouse/Park land,0,0,0,0,0.991246419,0,0,0.008753597,0,0,0,0,0,0,0,0,0
E01023805,WAL,Warehouse/Park land,0,0.018897207,0.011319947,0,0.918627769,0,0,0.051153229,1.87E-06,0,0,0,0,0,0,0,0
E01023844,WAL,Warehouse/Park land,0,0,0,0,0.988547268,0,0,0,0.011452781,0,0,0,0,0,0,0,0
E01023854,COA,Countryside agriculture,0.634635355,0,0,0,0,0,0.365364678,0,0,0,0,0,0,0,0,0,0
E01023879,CRN,Connected residential neighbourhoods,0,0.275654714,0,0,0,0,0,0.194557145,0.21273841,0.317049749,0,0,0,0,0,0,0
E01023895,DRN,Dense residential neighbourhoods,0,0.030410609,0,0,0.353852191,0,0,0,0.470284207,0.039275986,0.10617699,0,0,0,0,0,0
E01023906,CRN,Connected residential neighbourhoods,0,0,0.29156386,0,0.046917207,0,0,0.213464244,0.079851654,0.368203045,0,0,0,0,0,0,0
E01023913,WAL,Warehouse/Park land,0,0,0,0,0.992507139,0,0.007492851,0,0,0,0,0,0,0,0,0,0
E01023927,DIS,Disconnected suburbia,0,0,0,0,0.376256731,0,0,0.623743303,0,0,0,0,0,0,0,0,0
E01023944,WAL,Warehouse/Park land,0,0,0,0,0.660355717,0,0,0.339644241,0,0,0,0,0,0,0,0,0
E01023960,WAL,Warehouse/Park land,0,0,0,0,0.999999997,0,0,0,0,0,0,0,0,0,0,0,0
E01023963,WAL,Warehouse/Park land,0,0,0.02940747,0,0.490158768,0,0.474597632,0.005836105,0,0,0,0,0,0,0,0,0
